Flow,Monitoring Set,Monitoring Location,Date,Analyte,Value,Unit,Test Location,Remarks
Base Flow,Cayuga Inlet,Blakeslee Hill,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.27,mg/L,Lab,
Base Flow,Canoga Creek,Canoga Creek South Branch,"May 16, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.226,mg/L,Lab,
Base Flow,Cayuga Inlet,Depot Road (Newfield),"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.286,mg/L,Lab,
Base Flow,Cayuga Inlet,Upstream of Dam,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.206,mg/L,Lab,
Base Flow,Canoga Creek,Canoga Creek North Branch,"May 16, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.16,mg/L,Lab,
Base Flow,Cayuga Inlet,Brown Road,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.21,mg/L,Lab,
Base Flow,Cayuga Inlet,Station Road by Newfield Group,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.036,mg/L,Lab,
Base Flow,Cayuga Inlet,Buttermilk Crk - Jennings Pnd,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.014,mg/L,Lab,
Base Flow,Cayuga Inlet,Buttermilk Creek Mouth,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.286,mg/L,Lab,
Base Flow,Cayuga Inlet,Enfield Creek near Mouth,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.262,mg/L,Lab,
Base Flow,Cayuga Inlet,Route 89,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.26,mg/L,Lab,
Base Flow,Cayuga Inlet,Cascadilla Creek Mouth,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.088,mg/L,Lab,
Base Flow,Cayuga Inlet,Flood Control Channel Esty St,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.171,mg/L,Lab,
Base Flow,Cayuga Inlet,Station Road by Buttermilk Group,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.05,mg/L,Lab,
Base Flow,Cayuga Inlet,Farmers\ Market,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.392,mg/L,Lab,
Base Flow,Cayuga Inlet,Buttermilk Crk (upstream),"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.1,mg/L,Lab,
Base Flow,Cayuga Inlet,Enfield Creek at Enfield Center,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.506,mg/L,Lab,
Base Flow,Cayuga Inlet,Enfield Creek at Upper Treman,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.321,mg/L,Lab,
Base Flow,Cayuga Inlet,Flood Control Channel at Wegman\s,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.224,mg/L,Lab,
Base Flow,Cayuga Inlet,Lickbrook at W. Jersey Hill ,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.205,mg/L,Lab,
Base Flow,Cayuga Inlet,Cass Park,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.33,mg/L,Lab,
Base Flow,Cayuga Inlet,Cherry and Taber St,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.075,mg/L,Lab,
Base Flow,Cayuga Inlet,Fishkill Creek @ Butternut Creek Rd.,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.216,mg/L,,
Base Flow,Pony Hollow Creek,Pony Hollow Creek @ Driveway Crossing,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.844,mg/L,Lab,
Base Flow,Pony Hollow Creek,Pony Hollow Creek @ Cayuta Rd.,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.69,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Lake North of Myers Point (E),"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.65,mg/L,Lab,
Base Flow,Cayuga Lake,Middle of Lake Opposite Mouth of Salmon Creek (H),"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.83,mg/L,Lab,
Base Flow,Cayuga Lake,Middle of Shallow Southern Shelf,"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.69,mg/L,Lab,
Base Flow,Cayuga Inlet,Fishkill Creek @ Fishkill Rd.,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.245,mg/L,,
Base Flow,Pony Hollow Creek,Chaffee Creek @ Route 13,"Jun 14, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.1,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Lake near Mouth of Salmon Creek,"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.59,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Lake North of Myers Point (H),"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.74,mg/L,Lab,
Base Flow,Cayuga Lake,Middle of Lake Opposite Mouth of Salmon Creek (E),"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.68,mg/L,Lab,
Base Flow,Cayuga Lake,Lake Source Cooling Outfall,"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.55,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Heights Sewage Outfall,"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.64,mg/L,Lab,
Base Flow,Cayuga Lake,Ithaca Sewage Outfall,"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.71,mg/L,Lab,
Base Flow,Burroughs Creek,Wiiliamson Creek,"May 16, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.011,mg/L,Lab,
Base Flow,Stewart Park,Sanctuary Stream,"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.09,mg/L,Lab,
Base Flow,Stewart Park,Fall Creek Mouth,"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.29,mg/L,Lab,
Base Flow,Burroughs Creek,Burroughs Creek,"May 16, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.05,mg/L,Lab,
Base Flow,Stewart Park,Visitor\s Center,"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.1,mg/L,Lab,
Base Flow,Stewart Park,Cayuga Lake Shore,"Jun 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.46,mg/L,Lab,
Base Flow,Chittenango Creek,Chittenango @ DEC Parking Lot,"Jun 29, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.25,mg/L,Lab,
Base Flow,Burroughs Creek,Williamson Creek Mouth in Lake,"May 16, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.756,mg/L,Lab,
Base Flow,Catharine Creek,Catharine Creek in Millport,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.25,mg/L,Lab,
Base Flow,Catharine Creek,Catharine Creek @ Seneca Lake,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.194,mg/L,Lab,
Base Flow,Catharine Creek,Upstream of Montour Falls WWTP,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.02,mg/L,Lab,
Base Flow,Catharine Creek,Downstream of Montour Falls WWTP,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.2,mg/L,Lab,
Base Flow,Reeder Creek,Reeder Creek @ N. Patrol Rd,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.16,mg/L,Lab,
Base Flow,Reeder Creek,Reeder Creek Mouth,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.42,mg/L,Lab,
Base Flow,Big Stream,Big Stream @ Dundee-Glenora Rd,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,2.38,mg/L,Lab,
Base Flow,Big Stream,Big Stream Mouth @ Glenora Point,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.75,mg/L,Lab,
Base Flow,Big Stream,Upstream Dundee Wastewater Plant,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.74,mg/L,Lab,
Base Flow,Keuka Outlet,Keuka Outlet Tributary @ Ridge Rd.,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.4,mg/L,Lab,
Base Flow,Keuka Outlet,Fox\s Mill Rd.,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.09,mg/L,Lab,
Base Flow,Keuka Outlet,Keuka Outlet Birkett Mills,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.4,mg/L,Lab,
Base Flow,Keuka Outlet,Penn Yan Wastewater Treatment Plant,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.8,mg/L,Lab,
Base Flow,Keuka Outlet,Keuka Outlet @ Indian Pines Park,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.028,mg/L,Lab,
Base Flow,Tug Hollow Creek,Glen Eldridge Creek Mouth,"Jul 24, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.69,mg/L,Lab,
Base Flow,Milliken Creek,Milliken Station #2,"Jul 11, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.18,mg/L,Lab,
Base Flow,Milliken Creek,Milliken Station #3,"Jul 11, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.23,mg/L,Lab,
Base Flow,Catharine Creek,Havana Glen Mouth,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.83,mg/L,Lab,
Base Flow,Reeder Creek,Reeder Creek @ Access Road,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,2.6,mg/L,Lab,
Base Flow,Big Stream,Crystal Springs @ Crystal Springs Road,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.142,mg/L,Lab,
Base Flow,Big Stream,Chubb Creek @ 14A,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.29,mg/L,Lab,
Base Flow,Big Stream,Dundee WWTP Discharge,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,5.35,mg/L,Lab,
Base Flow,Keuka Outlet,Charles St. Bridge,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.68,mg/L,Lab,
Base Flow,Keuka Outlet,Keuka Lake Boat Launch,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.03,mg/L,Lab,
Base Flow,Tug Hollow Creek,Glen Eldridge Creek Mouth,"Jul 18, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.48,mg/L,Lab,
Base Flow,Virgil Creek,Dryden Lake Outlet,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.36,mg/L,Lab,
Base Flow,Virgil Creek,Virgil Creek Road,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.68,mg/L,Lab,
Base Flow,Virgil Creek,Virgil Creek Freeville,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.41,mg/L,Lab,
Base Flow,Virgil Creek,Dryden Lake Park,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.34,mg/L,Lab,
Base Flow,Fall Creek,Lafayette Road,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.43,mg/L,Lab,
Base Flow,Fall Creek,Davis Road Bridge,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.34,mg/L,Lab,
Base Flow,Fall Creek,Freese Road Bridge,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.42,mg/L,Lab,
Base Flow,Fall Creek,Cayuga Street Bridge,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.44,mg/L,Lab,
Base Flow,Fall Creek,Champlin Road Culvert,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.62,mg/L,Lab,
Base Flow,Fall Creek,Tillotson Road Culvert,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,2.33,mg/L,Lab,
Base Flow,Trumansburg Creek,Boardman Creek,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.63,mg/L,Lab,
Base Flow,Trumansburg Creek,Lake Street Bridge,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.79,mg/L,Lab,
Base Flow,Trumansburg Creek,Camp Barton,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,2.9,mg/L,Lab,
Base Flow,Trumansburg Creek,Salo Drive,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.42,mg/L,Lab,
Base Flow,Taughannock Creek,Taughannock Falls,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.32,mg/L,Lab,
Base Flow,Taughannock Creek,Bolter Creek,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.6,mg/L,Lab,
Base Flow,Taughannock Creek,Waterburg Road,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.68,mg/L,Lab,
Base Flow,Taughannock Creek,Mecklenburg,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.33,mg/L,Lab,
Base Flow,Fall Creek,McLean Bridge,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.11,mg/L,Lab,
Base Flow,Fall Creek,Fall Creek Freeville,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.76,mg/L,Lab,
Base Flow,Fall Creek,McLean Rd.,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.77,mg/L,Lab,
Base Flow,Trumansburg Creek,Curry Road,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.35,mg/L,Lab,
Base Flow,Trumansburg Creek,Outfall of Sewage Plant,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,26.9,mg/L,Lab,
Base Flow,Taughannock Creek,Halseyville Road,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.36,mg/L,Lab,
Base Flow,Taughannock Creek,Podunk Road,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.48,mg/L,Lab,
Base Flow,Taughannock Creek,Culver Road,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.63,mg/L,Lab,
Base Flow,Taughannock Creek,Spring Brook,"Jun 27, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.46,mg/L,Lab,
Base Flow,Virgil Creek,Spring House Bridge,"Jun 26, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.43,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Lake near Mouth of Salmon Creek,"Aug 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.68,mg/L,Lab,
Base Flow,Cayuga Lake,Middle of Lake Opposite Mouth of Salmon Creek (E),"Aug 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.56,mg/L,,
Base Flow,Cayuga Lake,Lake Source Cooling Outfall,"Aug 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.52,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Lake North of Myers Point (E),"Aug 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.7,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Lake North of Myers Point (H),"Aug 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.07,mg/L,Lab,
Base Flow,Cayuga Lake,Middle of Lake Opposite Mouth of Salmon Creek (H),"Aug 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.02,mg/L,Lab,
Base Flow,Cayuga Lake,Middle of Shallow Southern Shelf,"Aug 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.6,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Heights Sewage Outfall,"Aug 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.38,mg/L,Lab,
Base Flow,Cayuga Lake,Ithaca Sewage Outfall,"Aug 17, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.48,mg/L,Lab,
Base Flow,Catharine Creek,Catharine Creek in Millport,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.39,mg/L,Lab,
Base Flow,Catharine Creek,Catharine Creek @ Seneca Lake,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.327,mg/L,Lab,
Base Flow,Reeder Creek,Reeder Creek @ Access Road,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.092,mg/L,Lab,
Base Flow,Reeder Creek,Reeder Creek @ N. Patrol Rd,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.35,mg/L,Lab,
Base Flow,Big Stream,Crystal Springs @ Crystal Springs Road,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.095,mg/L,Lab,
Base Flow,Big Stream,Big Stream Mouth @ Glenora Point,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.69,mg/L,Lab,
Base Flow,Big Stream,Upstream Dundee Wastewater Plant,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.656,mg/L,Lab,
Base Flow,Keuka Outlet,Keuka Outlet Tributary @ Ridge Rd.,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.31,mg/L,Lab,
Base Flow,Keuka Outlet,Charles St. Bridge,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.494,mg/L,Lab,
Base Flow,Keuka Outlet,Fox\s Mill Rd.,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.11,mg/L,Lab,
Base Flow,Keuka Outlet,Keuka Outlet Birkett Mills,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.28,mg/L,Lab,
Base Flow,Keuka Outlet,Penn Yan Wastewater Treatment Plant,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,3.9,mg/L,Lab,
Base Flow,Keuka Outlet,Keuka Outlet @ Indian Pines Park,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.013,mg/L,Lab,
Base Flow,Kashong Creek,Bridge at Thistle Street,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.67,mg/L,Lab,
Base Flow,Kashong Creek,Bridge at Route 14,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.72,mg/L,Lab,
Base Flow,Tug Hollow Creek,Glen Eldridge Creek Mouth,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.216,mg/L,Lab,
Base Flow,Yawger Creek,Yawger Creek Townline West,"Oct 30, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,3.7,mg/L,Lab,
Base Flow,Yawger Creek,Yawger Creek Mouth,"Oct 30, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,7.9,mg/L,Lab,
Base Flow,Great Gully Creek,Great Gully Creek Mouth,"Oct 30, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,6.06,mg/L,Lab,
Base Flow,Catharine Creek,Upstream of Montour Falls WWTP,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.318,mg/L,Lab,
Base Flow,Catharine Creek,Downstream of Montour Falls WWTP,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.33,mg/L,Lab,
Base Flow,Reeder Creek,Reeder Creek Mouth,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.919,mg/L,Lab,
Base Flow,Big Stream,Chubb Creek @ 14A,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.87,mg/L,Lab,
Base Flow,Big Stream,Big Stream @ Dundee-Glenora Rd,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,1.08,mg/L,Lab,
Base Flow,Big Stream,Dundee WWTP Pond Outfall,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,4.72,mg/L,Lab,
Base Flow,Keuka Outlet,Keuka Lake Boat Launch,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.039,mg/L,Lab,
Base Flow,Kashong Creek,Bridge at Bellona,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,2.07,mg/L,Lab,
Base Flow,Yawger Creek,Yawger Creek Large Ridge,"Oct 30, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,9.37,mg/L,Lab,
Base Flow,Yawger Creek,Yawger Creek @ Cork & Townline,"Oct 30, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,7.6,mg/L,Lab,
Base Flow,Great Gully Creek,Great Gully Creek @ Chase Rd. & Rt. 34B,"Oct 30, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,5.3,mg/L,Lab,
Base Flow,Catharine Creek,Havana Glen Mouth,"Oct 22, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.67,mg/L,Lab,
Base Flow,Catatonk Creek,Wilseyville Creek at Gridley Crossing,"Oct 16, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.312,mg/L,Lab,
Base Flow,Catatonk Creek,Moyer Park Candor,"Oct 16, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.641,mg/L,Lab,
Base Flow,Catatonk Creek,Candor Kelsey Rd,"Oct 16, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.703,mg/L,Lab,
Base Flow,Catatonk Creek,Glen Mary Candor,"Oct 16, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.734,mg/L,Lab,
Base Flow,Keuka Lake,Central Shallow,"Jul 26, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.05,mg/L,Lab,
Base Flow,Cayuta Creek,Cayuta Creek in Alpine,"Dec 16, 2018",Nitrate-+Nitrite-Nitrogen (as N) ,0.33,mg/L,Lab,
Base Flow,Keuka Lake,Central Deep,"Jul 26, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.21,mg/L,Lab,
Base Flow,Keuka Lake,East Branch Shallow,"Jul 26, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.06,mg/L,Lab,
Base Flow,Keuka Lake,West Branch Deep,"Jul 26, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.19,mg/L,Lab,
Base Flow,Keuka Lake,South Shallow,"Jul 26, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.04,mg/L,Lab,
Base Flow,Keuka Lake,South Deep,"Jul 26, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.2,mg/L,Lab,
Base Flow,Keuka Lake,Willow Grove,"Jul 26, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.05,mg/L,Lab,
Base Flow,Keuka Lake,"Stone Pt, Pulteney","Jul 26, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.07,mg/L,Lab,
Base Flow,Keuka Lake,East thermocline depth,"Jul 26, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.06,mg/L,Lab,
Base Flow,Keuka Lake,Central Shallow,"Aug 23, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.005,mg/L,Lab,non-detect
Base Flow,Keuka Lake,Central Deep,"Aug 23, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.24,mg/L,Lab,
Base Flow,Keuka Lake,East Branch Shallow,"Aug 23, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.01,mg/L,Lab,
Base Flow,Keuka Lake,West Branch Shallow,"Aug 23, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.02,mg/L,Lab,
Base Flow,Keuka Lake,West Branch Deep,"Aug 23, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.24,mg/L,Lab,
Base Flow,Keuka Lake,Eggleston Pt,"Aug 23, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.005,mg/L,Lab,non-detect
Base Flow,Keuka Lake,Willow Grove,"Aug 23, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.005,mg/L,Lab,non-detect
Base Flow,Keuka Lake,"Stone Pt, Pulteney","Aug 23, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.01,mg/L,Lab,
Base Flow,Keuka Lake,Central thermocline depth,"Aug 23, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.005,mg/L,Lab,non-detect
Base Flow,Keuka Lake,East thermocline depth,"Aug 23, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.005,mg/L,Lab,non-detect
Base Flow,Keuka Lake,Central Shallow,"Sep 27, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.02,mg/L,Lab,
Base Flow,Keuka Lake,Central Deep,"Sep 27, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.22,mg/L,Lab,
Base Flow,Keuka Lake,East Branch Shallow,"Sep 27, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.02,mg/L,Lab,
Base Flow,Keuka Lake,West Branch Shallow,"Sep 27, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.005,mg/L,Lab,non-detect
Base Flow,Keuka Lake,West Branch Deep,"Sep 27, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.2,mg/L,Lab,""
Base Flow,Keuka Lake,Eggleston Pt,"Sep 27, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.02,mg/L,Lab,
Base Flow,Keuka Lake,Willow Grove,"Sep 27, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.01,mg/L,Lab,
Base Flow,Keuka Lake,"Stone Pt, Pulteney","Sep 27, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.005,mg/L,Lab,non-detect
Base Flow,Keuka Lake,Central thermocline depth,"Sep 27, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.03,mg/L,Lab,
Base Flow,Keuka Lake,East thermocline depth,"Sep 27, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.02,mg/L,Lab,
Base Flow,Keuka Lake,Central Shallow,"Oct 25, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.09,mg/L,Lab,
Base Flow,Keuka Lake,Central Deep,"Oct 25, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.26,mg/L,Lab,
Base Flow,Keuka Lake,East Branch Shallow,"Oct 25, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.06,mg/L,Lab,
Base Flow,Keuka Lake,West Branch Shallow,"Oct 25, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.06,mg/L,Lab,
Base Flow,Keuka Lake,West Branch Deep,"Oct 25, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.26,mg/L,Lab,
Base Flow,Keuka Lake,South Deep,"Oct 25, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.25,mg/L,Lab,
Base Flow,Keuka Lake,Eggleston Pt,"Oct 25, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.07,mg/L,Lab,
Base Flow,Keuka Lake,Willow Grove,"Oct 25, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.04,mg/L,Lab,
Base Flow,Keuka Lake,"Stone Pt, Pulteney","Oct 25, 2017",Nitrate-+Nitrite-Nitrogen (as N) ,0.05,mg/L,Lab,
